t,u[0],u[1],u[2]
26.185,12.4456,21.1065,18.6885
26.19,12.8768,21.4903,19.7794
26.195,13.3042,21.8157,20.924
26.2,13.725,22.0749,22.1184
26.205,14.136,22.2596,23.3574
26.21,14.5339,22.3622,24.6345
26.215,14.9152,22.3755,25.9418
26.22,15.2761,22.2928,27.2701
26.225,15.613,22.1089,28.609
26.23,15.9219,21.8195,29.9472
26.235,16.199,21.4219,31.272
26.24,16.4405,20.9153,32.5704
26.245,16.6431,20.3008,33.8289
26.25,16.8033,19.5815,35.034
26.255,16.9183,18.7625,36.1726
26.26,16.9856,17.8512,37.2322
26.265,17.0033,16.8568,38.2016
26.27,16.97,15.7902,39.0709
26.275,16.8851,14.6636,39.8322
26.28,16.7483,13.4906,40.4794
26.285,16.5604,12.2853,41.0089
26.29,16.3226,11.062,41.419
26.295,16.0367,9.8348,41.7106
26.3,15.7053,8.61746,41.8863
26.305,15.3314,7.42263,41.9509
26.31,14.9182,6.26177,41.9108
26.315,14.4698,5.14491,41.7736
26.32,13.99,4.08046,41.5482
26.325,13.4832,3.07516,41.2439
26.33,12.9536,2.13405,40.8705
26.335,12.4056,1.26058,40.4379
26.34,11.8433,0.456621,39.9558
26.345,11.2709,-0.277291,39.4334
26.35,10.6923,-0.941842,38.8793
26.355,10.111,-1.53874,38.3016
26.36,9.53052,-2.07051,37.7075
26.365,8.95381,-2.54036,37.1032
26.37,8.38365,-2.95196,36.4944
26.375,7.82247,-3.30929,35.8857
26.38,7.27239,-3.61657,35.2811
26.385,6.73525,-3.878,34.684
26.39,6.21251,-4.09791,34.0967
26.395,5.70538,-4.28046,33.5213
26.4,5.21483,-4.42964,32.9594
26.405,4.7416,-4.54928,32.412
26.41,4.2862,-4.64296,31.8797
26.415,3.84895,-4.71404,31.3629
26.42,3.42999,-4.76562,30.8617
26.425,3.02932,-4.80055,30.3762
26.43,2.64681,-4.82143,29.9059
26.435,2.28219,-4.83062,29.4506
26.44,1.93513,-4.83027,29.0098
26.445,1.60517,-4.82229,28.583
26.45,1.29183,-4.80839,28.1696
26.455,0.99455,-4.79012,27.7691
26.46,0.712723,-4.76884,27.3809
26.465,0.44572,-4.74575,27.0044
26.47,0.19288,-4.7219,26.6391
26.475,-0.0464701,-4.69825,26.2844
26.48,-0.273017,-4.6756,25.9399
26.485,-0.48745,-4.65466,25.605
26.49,-0.690458,-4.63607,25.2793
26.495,-0.882724,-4.62035,24.9625
26.5,-1.06492,-4.60798,24.6541
26.505,-1.23772,-4.59934,24.3538
26.51,-1.40176,-4.59479,24.0613
26.515,-1.55768,-4.59461,23.7763
26.52,-1.70609,-4.59905,23.4986
26.525,-1.84759,-4.60833,23.2279
26.53,-1.98276,-4.62263,22.9641
26.535,-2.11215,-4.64208,22.707
26.54,-2.23631,-4.66682,22.4565
26.545,-2.35574,-4.69695,22.2124
26.55,-2.47094,-4.73256,21.9747
26.555,-2.58239,-4.77372,21.7433
26.56,-2.69054,-4.82049,21.5181
26.565,-2.79583,-4.87292,21.2991
26.57,-2.89868,-4.93106,21.0863
26.575,-2.99948,-4.99494,20.8797
26.58,-3.09862,-5.06461,20.6793
26.585,-3.19646,-5.14007,20.4852
26.59,-3.29334,-5.22137,20.2974
26.595,-3.3896,-5.30852,20.1159
26.6,-3.48556,-5.40155,19.941
26.605,-3.58151,-5.50048,19.7725
26.61,-3.67775,-5.60533,19.6108
26.615,-3.77455,-5.71612,19.4558
26.62,-3.87218,-5.83287,19.3078
26.625,-3.97088,-5.95559,19.1669
26.63,-4.0709,-6.08429,19.0333
26.635,-4.17246,-6.219,18.9072
26.64,-4.27578,-6.35971,18.7887
26.645,-4.38106,-6.50643,18.6782
26.65,-4.48852,-6.65916,18.5759
26.655,-4.59832,-6.81789,18.4819
26.66,-4.71066,-6.98259,18.3967
26.665,-4.82569,-7.15325,18.3205
26.67,-4.94358,-7.32981,18.2536
26.675,-5.06447,-7.51223,18.1963
26.68,-5.1885,-7.70043,18.1491
26.685,-5.31579,-7.89433,18.1121
26.69,-5.44647,-8.0938,18.086
26.695,-5.58063,-8.29873,18.071
26.7,-5.71837,-8.50893,18.0675
26.705,-5.85977,-8.72422,18.076
26.71,-6.00489,-8.94438,18.097
26.715,-6.15377,-9.16913,18.1308
26.72,-6.30646,-9.39818,18.1781
26.725,-6.46296,-9.63117,18.2391
26.73,-6.62328,-9.86771,18.3144
26.735,-6.78738,-10.1074,18.4046
26.74,-6.95523,-10.3496,18.51
26.745,-7.12675,-10.5939,18.6311
26.75,-7.30184,-10.8395,18.7684
26.755,-7.48039,-11.0859,18.9223
26.76,-7.66224,-11.3323,19.0933
26.765,-7.84721,-11.5777,19.2816
26.77,-8.03507,-11.8214,19.4877
26.775,-8.22558,-12.0623,19.7119
26.78,-8.41845,-12.2994,19.9543
26.785,-8.61334,-12.5315,20.2151
26.79,-8.80989,-12.7575,20.4944
26.795,-9.00768,-12.976,20.7923
26.8,-9.20626,-13.1858,21.1085
26.805,-9.40513,-13.3855,21.4429
26.81,-9.60373,-13.5735,21.795
26.815,-9.8015,-13.7484,22.1645
26.82,-9.99777,-13.9088,22.5507
26.825,-10.1919,-14.053,22.9528
26.83,-10.3831,-14.1795,23.3698
26.835,-10.5708,-14.287,23.8006
26.84,-10.7539,-14.3738,24.2439
26.845,-10.9319,-14.4386,24.6982
26.85,-11.1037,-14.4801,25.1619
26.855,-11.2686,-14.4971,25.6332
26.86,-11.4257,-14.4885,26.1099
26.865,-11.574,-14.4534,26.5901
26.87,-11.7128,-14.3911,27.0714
26.875,-11.841,-14.3011,27.5514
26.88,-11.9579,-14.183,28.0276
26.885,-12.0627,-14.0368,28.4974
26.89,-12.1546,-13.8626,28.9583
26.895,-12.2329,-13.6609,29.4076
26.9,-12.2968,-13.4325,29.8427
26.905,-12.3459,-13.1784,30.2611
26.91,-12.3796,-12.8997,30.6604
26.915,-12.3976,-12.5979,31.0383
26.92,-12.3994,-12.275,31.3926
26.925,-12.385,-11.9326,31.7214
26.93,-12.3542,-11.5731,32.0229
26.935,-12.307,-11.1987,32.2958
26.94,-12.2436,-10.8118,32.5388
26.945,-12.1641,-10.4149,32.751
26.95,-12.0691,-10.0106,32.9317
26.955,-11.9588,-9.60141,33.0806
26.96,-11.834,-9.18987,33.1976
26.965,-11.6952,-8.77846,33.283
26.97,-11.5431,-8.36956,33.3371
26.975,-11.3787,-7.96542,33.3606
26.98,-11.2027,-7.56819,33.3545
26.985,-11.0162,-7.17978,33.3198
26.99,-10.8201,-6.80195,33.2578
26.995,-10.6154,-6.43625,33.1699
27,-10.4032,-6.08404,33.0576
27.005,-10.1845,-5.74647,32.9224
27.01,-9.96042,-5.42446,32.7661
27.015,-9.73195,-5.11878,32.5902
27.02,-9.50012,-4.82996,32.3965
27.025,-9.26592,-4.55837,32.1864
27.03,-9.03032,-4.30422,31.9618
27.035,-8.79423,-4.06756,31.724
27.04,-8.55852,-3.84828,31.4747
27.045,-8.32402,-3.64617,31.2152
27.05,-8.0915,-3.46091,30.9469
27.055,-7.86167,-3.29209,30.671
27.06,-7.63519,-3.13921,30.3887
27.065,-7.41266,-3.00173,30.1012
27.07,-7.19463,-2.87904,29.8093
27.075,-6.98158,-2.7705,29.5141
27.08,-6.77394,-2.67547,29.2164
27.085,-6.5721,-2.59325,28.9169
27.09,-6.37637,-2.52319,28.6163
27.095,-6.18704,-2.46459,28.3152
27.1,-6.00435,-2.4168,28.0142
27.105,-5.82847,-2.37917,27.7137
27.11,-5.65955,-2.35106,27.4142
27.115,-5.49772,-2.33188,27.116
27.12,-5.34303,-2.32105,26.8196
27.125,-5.19555,-2.31801,26.5251
27.13,-5.05529,-2.32225,26.2329
27.135,-4.92223,-2.3333,25.9432
27.14,-4.79635,-2.3507,25.6562
27.145,-4.6776,-2.37403,25.372
27.15,-4.56592,-2.40291,25.0908
27.155,-4.46121,-2.437,24.8127
27.16,-4.36339,-2.47597,24.538
27.165,-4.27236,-2.51953,24.2666
27.17,-4.18799,-2.56744,23.9986
27.175,-4.11017,-2.61946,23.7342
27.18,-4.03879,-2.67539,23.4735
27.185,-3.9737,-2.73507,23.2164
27.19,-3.91479,-2.79834,22.9631
27.195,-3.86192,-2.86508,22.7137
27.2,-3.81497,-2.9352,22.4682
27.205,-3.77381,-3.00861,22.2266
27.21,-3.73832,-3.08525,21.9891
27.215,-3.70838,-3.16509,21.7556
27.22,-3.68387,-3.24811,21.5264
27.225,-3.66469,-3.33429,21.3013
27.23,-3.65073,-3.42364,21.0806
27.235,-3.64188,-3.5162,20.8643
27.24,-3.63806,-3.61199,20.6524
27.245,-3.63919,-3.71107,20.445
27.25,-3.64517,-3.81349,20.2423
27.255,-3.65594,-3.91934,20.0443
27.26,-3.67144,-4.02867,19.8512
27.265,-3.69161,-4.14159,19.663
27.27,-3.71639,-4.25819,19.4799
27.275,-3.74575,-4.37857,19.3019
27.28,-3.77964,-4.50284,19.1293
27.285,-3.81804,-4.63112,18.9621
27.29,-3.86092,-4.76351,18.8006
27.295,-3.90828,-4.90014,18.6448
27.3,-3.9601,-5.04114,18.495
27.305,-4.01639,-5.18663,18.3514
27.31,-4.07713,-5.33672,18.2141
27.315,-4.14236,-5.49155,18.0835
27.32,-4.21207,-5.65124,17.9596
27.325,-4.2863,-5.8159,17.8428
27.33,-4.36506,-5.98566,17.7333
27.335,-4.44839,-6.16061,17.6314
27.34,-4.53632,-6.34086,17.5374
27.345,-4.62888,-6.5265,17.4516
27.35,-4.72612,-6.71762,17.3744
27.355,-4.82807,-6.91427,17.306
27.36,-4.93478,-7.11652,17.247
27.365,-5.04629,-7.32439,17.1976
27.37,-5.16264,-7.53791,17.1583
27.375,-5.28386,-7.75707,17.1295
27.38,-5.41,-7.98182,17.1117
27.385,-5.54108,-8.21212,17.1054
27.39,-5.67713,-8.44786,17.111
27.395,-5.81817,-8.68891,17.129
27.4,-5.96422,-8.9351,17.1601
27.405,-6.11527,-9.18622,17.2047
27.41,-6.2713,-9.442,17.2635
27.415,-6.43231,-9.70212,17.3369
27.42,-6.59825,-9.9662,17.4256
27.425,-6.76905,-10.2338,17.5302
27.43,-6.94464,-10.5044,17.6513
27.435,-7.12493,-10.7775,17.7894
27.44,-7.30977,-11.0524,17.9451
27.445,-7.49903,-11.3282,18.119
27.45,-7.69251,-11.6044,18.3117
27.455,-7.88999,-11.8798,18.5236
27.46,-8.09123,-12.1535,18.7553
27.465,-8.29592,-12.4244,19.007
27.47,-8.50374,-12.6914,19.2792
27.475,-8.7143,-12.953,19.5721
27.48,-8.92717,-13.208,19.886
27.485,-9.14189,-13.4548,20.2207
27.49,-9.35793,-13.692,20.5764
27.495,-9.5747,-13.9177,20.9529
27.5,-9.79158,-14.1304,21.3497
27.505,-10.0079,-14.3283,21.7664
27.51,-10.2229,-14.5095,22.2023
27.515,-10.4357,-14.6722,22.6565
27.52,-10.6456,-14.8147,23.128
27.525,-10.8517,-14.9349,23.6154
27.53,-11.053,-15.0313,24.1172
27.535,-11.2486,-15.1021,24.6317
27.54,-11.4373,-15.1457,25.157
27.545,-11.6183,-15.1606,25.6908
27.55,-11.7905,-15.1455,26.2308
27.555,-11.9528,-15.0993,26.7743
27.56,-12.1041,-15.0212,27.3187
27.565,-12.2435,-14.9105,27.8611
27.57,-12.3698,-14.7669,28.3983
27.575,-12.4822,-14.5904,28.9274
27.58,-12.5798,-14.3812,29.4451
27.585,-12.6616,-14.1401,29.9482
27.59,-12.7269,-13.8679,30.4338
27.595,-12.7751,-13.5661,30.8988
27.6,-12.8055,-13.2361,31.3402
27.605,-12.8178,-12.8801,31.7554
27.61,-12.8115,-12.5002,32.142
27.615,-12.7866,-12.099,32.4977
27.62,-12.7428,-11.6791,32.8207
27.625,-12.6804,-11.2434,33.1093
27.63,-12.5994,-10.795,33.3623
27.635,-12.5004,-10.3369,33.5789
27.64,-12.3837,-9.87228,33.7585
27.645,-12.25,-9.40423,33.901
27.65,-12.0999,-8.93578,34.0066
27.655,-11.9345,-8.46987,34.0758
27.66,-11.7545,-8.00927,34.1094
27.665,-11.561,-7.55657,34.1085
27.67,-11.3552,-7.11415,34.0745
27.675,-11.1381,-6.68416,34.0089
27.68,-10.911,-6.26847,33.9135
27.685,-10.6751,-5.86874,33.79
27.69,-10.4317,-5.48636,33.6404
27.695,-10.1818,-5.12241,33.4667
27.7,-9.92693,-4.77773,33.271
27.705,-9.66812,-4.45293,33.0553
27.71,-9.40657,-4.14839,32.8216
27.715,-9.14342,-3.86428,32.5718
27.72,-8.87972,-3.60057,32.3078
27.725,-8.61651,-3.35709,32.0314
27.73,-8.35473,-3.13348,31.7442
27.735,-8.09526,-2.92928,31.4479
27.74,-7.83894,-2.74392,31.1439
27.745,-7.5865,-2.57673,30.8335
27.75,-7.33863,-2.42698,30.5181
27.755,-7.09593,-2.29389,30.1987
27.76,-6.85895,-2.17663,29.8764
27.765,-6.62816,-2.07438,29.5521
27.77,-6.40397,-1.98627,29.2265
27.775,-6.18672,-1.91146,28.9005
27.78,-5.97672,-1.84911,28.5746
27.785,-5.77418,-1.79839,28.2495
27.79,-5.57931,-1.75853,27.9255
27.795,-5.39223,-1.72874,27.6033
27.8,-5.21304,-1.7083,27.283
27.805,-5.04179,-1.69652,26.9651
27.81,-4.87852,-1.69274,26.6497
27.815,-4.72319,-1.69634,26.3372
27.82,-4.57578,-1.70677,26.0277
27.825,-4.43621,-1.72349,25.7214
27.83,-4.3044,-1.74601,25.4184
27.835,-4.18025,-1.77388,25.1188
27.84,-4.06363,-1.8067,24.8228
27.845,-3.95441,-1.84411,24.5304
27.85,-3.85245,-1.88577,24.2417
27.855,-3.75758,-1.93139,23.9567
27.86,-3.66966,-1.9807,23.6755
27.865,-3.58851,-2.03349,23.3981
27.87,-3.51398,-2.08956,23.1245
27.875,-3.4459,-2.14873,22.8549
27.88,-3.38409,-2.21087,22.5892
27.885,-3.3284,-2.27587,22.3274
27.89,-3.27867,-2.34363,22.0696
27.895,-3.23474,-2.4141,21.8157
27.9,-3.19645,-2.48721,21.5659
27.905,-3.16366,-2.56295,21.3202
27.91,-3.13623,-2.64131,21.0785
27.915,-3.11403,-2.7223,20.841
27.92,-3.09693,-2.80595,20.6076
27.925,-3.08481,-2.89228,20.3784
27.93,-3.07756,-2.98136,20.1535
27.935,-3.07509,-3.07326,19.9328
27.94,-3.07728,-3.16804,19.7165
27.945,-3.08407,-3.26581,19.5046
27.95,-3.09538,-3.36665,19.2971
27.955,-3.11113,-3.47067,19.0943
27.96,-3.13127,-3.578,18.896
27.965,-3.15576,-3.68876,18.7025
27.97,-3.18453,-3.80308,18.5138
27.975,-3.21758,-3.92109,18.33
27.98,-3.25486,-4.04295,18.1512
27.985,-3.29637,-4.1688,17.9777
27.99,-3.3421,-4.29879,17.8094
27.995,-3.39204,-4.43309,17.6465
28,-3.44621,-4.57186,17.4893
28.005,-3.50462,-4.71526,17.3378
28.01,-3.5673,-4.86345,17.1924
28.015,-3.63427,-5.01661,17.053
28.02,-3.70557,-5.17491,16.9201
28.025,-3.78125,-5.3385,16.7938
28.03,-3.86135,-5.50756,16.6743
28.035,-3.94593,-5.68225,16.562
28.04,-4.03504,-5.86272,16.4571
28.045,-4.12876,-6.04914,16.3599
28.05,-4.22715,-6.24163,16.2708
28.055,-4.33029,-6.44034,16.1902
28.06,-4.43824,-6.6454,16.1183
28.065,-4.55108,-6.85691,16.0556
28.07,-4.6689,-7.07497,16.0025
28.075,-4.79177,-7.29966,15.9595
28.08,-4.91977,-7.53103,15.9271
28.085,-5.05298,-7.76912,15.9057
28.09,-5.19146,-8.01391,15.8959
28.095,-5.33529,-8.26539,15.8982
28.1,-5.48454,-8.52349,15.9133
28.105,-5.63925,-8.7881,15.9418
28.11,-5.79947,-9.05906,15.9842
28.115,-5.96524,-9.33617,16.0414
28.12,-6.13659,-9.61917,16.1139
28.125,-6.31351,-9.90773,16.2024
28.13,-6.496,-10.2015,16.3078
28.135,-6.68402,-10.4999,16.4307
28.14,-6.87753,-10.8024,16.572
28.145,-7.07643,-11.1085,16.7322
28.15,-7.28062,-11.4173,16.9123
28.155,-7.48995,-11.7281,17.1129
28.16,-7.70425,-12.0398,17.3348
28.165,-7.92328,-12.3514,17.5786
28.17,-8.14679,-12.6618,17.845
28.175,-8.37446,-12.9696,18.1345
28.18,-8.60593,-13.2734,18.4477
28.185,-8.84078,-13.5716,18.7849
28.19,-9.07853,-13.8626,19.1466
28.195,-9.31863,-14.1445,19.5327
28.2,-9.5605,-14.4155,19.9434
28.205,-9.80344,-14.6734,20.3786
28.21,-10.0467,-14.9162,20.8378
28.215,-10.2896,-15.1416,21.3206
28.22,-10.531,-15.3474,21.8262
28.225,-10.7702,-15.5313,22.3535
28.23,-11.0061,-15.6909,22.9012
28.235,-11.2376,-15.8239,23.4678
28.24,-11.4635,-15.928,24.0514
28.245,-11.6828,-16.0012,24.6499
28.25,-11.8941,-16.0413,25.2608
28.255,-12.0962,-16.0465,25.8813
28.26,-12.2879,-16.0153,26.5084
28.265,-12.4677,-15.9462,27.1389
28.27,-12.6344,-15.8383,27.7693
28.275,-12.7868,-15.6907,28.3958
28.28,-12.9236,-15.5033,29.0146
28.285,-13.0437,-15.2761,29.6218
28.29,-13.1458,-15.0098,30.2134
28.295,-13.2291,-14.7052,30.7854
28.3,-13.2926,-14.3639,31.3341
28.305,-13.3356,-13.9878,31.8557
28.31,-13.3573,-13.5792,32.3467
28.315,-13.3574,-13.1409,32.804
28.32,-13.3355,-12.6759,33.2246
28.325,-13.2914,-12.1876,33.6061
28.33,-13.2253,-11.6797,33.9464
28.335,-13.1372,-11.1559,34.244
28.34,-13.0277,-10.6203,34.4978
28.345,-12.8972,-10.0768,34.707
28.35,-12.7465,-9.5294,34.8717
28.355,-12.5765,-8.98189,34.992
28.36,-12.3882,-8.43801,35.0687
28.365,-12.1827,-7.90127,35.103
28.37,-11.9614,-7.37491,35.0964
28.375,-11.7255,-6.86188,35.0507
28.38,-11.4765,-6.36481,34.968
28.385,-11.2158,-5.88599,34.8505
28.39,-10.945,-5.42735,34.7007
28.395,-10.6656,-4.99046,34.5212
28.4,-10.379,-4.57655,34.3144
28.405,-10.0868,-4.18653,34.0832
28.41,-9.79044,-3.82096,33.8299
28.415,-9.49127,-3.4802,33.557
28.42,-9.19066,-3.1642,33.2672
28.425,-8.88989,-2.87275,32.9625
28.43,-8.59013,-2.60542,32.6452
28.435,-8.29252,-2.36162,32.3173
28.44,-7.99806,-2.14059,31.9807
28.445,-7.70769,-1.94147,31.637
28.45,-7.42226,-1.7633,31.2879
28.455,-7.14253,-1.60505,30.9346
28.46,-6.86917,-1.46564,30.5785
28.465,-6.60275,-1.34397,30.2207
28.47,-6.34377,-1.23892,29.8622
28.475,-6.09267,-1.14938,29.5037
28.48,-5.84977,-1.07426,29.146
28.485,-5.61537,-1.01249,28.7898
28.49,-5.38968,-0.963041,28.4356
28.495,-5.17284,-0.924923,28.0838
28.5,-4.96497,-0.897194,27.7348
28.505,-4.7661,-0.878965,27.389
28.51,-4.57624,-0.869397,27.0465
28.515,-4.39536,-0.867708,26.7077
28.52,-4.22339,-0.873171,26.3726
28.525,-4.06022,-0.885113,26.0414
28.53,-3.90573,-0.902916,25.7142
28.535,-3.75977,-0.926014,25.3911
28.54,-3.62217,-0.953893,25.072
28.545,-3.49274,-0.986088,24.7571
28.55,-3.37129,-1.02218,24.4463
28.555,-3.25761,-1.0618,24.1396
28.56,-3.15148,-1.1046,23.8372
28.565,-3.05269,-1.15032,23.5388
28.57,-2.96101,-1.19867,23.2446
28.575,-2.87622,-1.24946,22.9544
28.58,-2.7981,-1.30249,22.6684
28.585,-2.72643,-1.35761,22.3864
28.59,-2.661,-1.41469,22.1084
28.595,-2.60158,-1.47363,21.8345
28.6,-2.54799,-1.53436,21.5645
28.605,-2.50002,-1.59682,21.2985
28.61,-2.45747,-1.66097,21.0365
28.615,-2.42018,-1.72681,20.7784
28.62,-2.38796,-1.79434,20.5242
28.625,-2.36065,-1.86358,20.2739
28.63,-2.33809,-1.93457,20.0275
28.635,-2.32014,-2.00735,19.7851
28.64,-2.30667,-2.08198,19.5465
28.645,-2.29755,-2.15855,19.3119
28.65,-2.29265,-2.23714,19.0811
28.655,-2.29189,-2.31784,18.8543
28.66,-2.29515,-2.40077,18.6315
28.665,-2.30236,-2.48602,18.4126
28.67,-2.31344,-2.57374,18.1978
28.675,-2.32832,-2.66404,17.9869
28.68,-2.34695,-2.75708,17.7802
28.685,-2.36929,-2.85299,17.5775
28.69,-2.39529,-2.95193,17.3791
28.695,-2.42492,-3.05406,17.1849
28.7,-2.45818,-3.15954,16.9949
28.705,-2.49505,-3.26855,16.8094
28.71,-2.53553,-3.38126,16.6283
28.715,-2.57963,-3.49786,16.4518
28.72,-2.62737,-3.61854,16.2799
28.725,-2.67878,-3.74349,16.1128
28.73,-2.73388,-3.87291,15.9506
28.735,-2.79273,-4.007,15.7934
28.74,-2.85536,-4.14597,15.6415
28.745,-2.92185,-4.29003,15.4948
28.75,-2.99225,-4.4394,15.3538
28.755,-3.06664,-4.59429,15.2184
28.76,-3.14509,-4.75492,15.089
28.765,-3.22771,-4.92152,14.9657
28.77,-3.31457,-5.0943,14.8489
28.775,-3.40578,-5.2735,14.7388
28.78,-3.50145,-5.45933,14.6357
28.785,-3.60169,-5.652,14.5399
28.79,-3.7066,-5.85174,14.4518
28.795,-3.81632,-6.05875,14.3717
28.8,-3.93097,-6.27324,14.3001
28.805,-4.05068,-6.49539,14.2373
28.81,-4.17558,-6.72539,14.1839
28.815,-4.3058,-6.96341,14.1403
28.82,-4.44148,-7.20958,14.107
28.825,-4.58275,-7.46404,14.0847
28.83,-4.72974,-7.72689,14.0739
28.835,-4.88259,-7.99819,14.0753
28.84,-5.04143,-8.27799,14.0896
28.845,-5.20637,-8.56627,14.1175
28.85,-5.37754,-8.86299,14.1597
28.855,-5.55503,-9.16804,14.2171
28.86,-5.73893,-9.48127,14.2904
28.865,-5.92934,-9.80243,14.3807
28.87,-6.1263,-10.1312,14.4888
28.875,-6.32987,-10.4673,14.6157
28.88,-6.54006,-10.8101,14.7623
28.885,-6.75686,-11.1591,14.9297
28.89,-6.98024,-11.5135,15.1188
28.895,-7.21011,-11.8726,15.3308
28.9,-7.44637,-12.2354,15.5667
28.905,-7.68885,-12.6007,15.8274
28.91,-7.93734,-12.9674,16.114
28.915,-8.19158,-13.334,16.4275
28.92,-8.45124,-13.6989,16.7687
28.925,-8.71594,-14.0603,17.1384
28.93,-8.9852,-14.4162,17.5374
28.935,-9.25848,-14.7647,17.9661
28.94,-9.53517,-15.1032,18.4252
28.945,-9.81455,-15.4293,18.9147
28.95,-10.0958,-15.7403,19.4346
28.955,-10.3781,-16.0335,19.9848
28.96,-10.6603,-16.3058,20.5646
28.965,-10.9415,-16.5542,21.1732
28.97,-11.2203,-16.7755,21.8095
28.975,-11.4956,-16.9665,22.4718
28.98,-11.766,-17.1241,23.1582
28.985,-12.0299,-17.2452,23.8662
28.99,-12.2859,-17.3267,24.5931
28.995,-12.5324,-17.3659,25.3355
29,-12.7676,-17.3602,26.0898
29.005,-12.9899,-17.3074,26.8519
29.01,-13.1977,-17.2056,27.6174
29.015,-13.3891,-17.0536,28.3813
29.02,-13.5625,-16.8504,29.1388
29.025,-13.7163,-16.5958,29.8844
29.03,-13.8489,-16.2901,30.6129
29.035,-13.9591,-15.9344,31.3189
29.04,-14.0453,-15.5304,31.997
29.045,-14.1066,-15.0803,32.6421
29.05,-14.1419,-14.5873,33.2493
29.055,-14.1505,-14.0548,33.8142
29.06,-14.132,-13.487,34.3327
29.065,-14.0859,-12.8885,34.8014
29.07,-14.0124,-12.2643,35.2175
29.075,-13.9115,-11.6197,35.5788
29.08,-13.7838,-10.9601,35.8839
29.085,-13.63,-10.2909,36.1319
29.09,-13.4511,-9.61775,36.3229
29.095,-13.248,-8.94581,36.4574
29.1,-13.0223,-8.28017,36.5368
29.105,-12.7755,-7.62556,36.5628
29.11,-12.5091,-6.98629,36.5378
29.115,-12.2251,-6.36625,36.4646
29.12,-11.9252,-5.76878,36.3462
29.125,-11.6114,-5.19675,36.1859
29.13,-11.2857,-4.65248,35.9874
29.135,-10.9501,-4.13777,35.7541
29.14,-10.6065,-3.65393,35.4899
29.145,-10.2567,-3.20178,35.1981
29.15,-9.90278,-2.78171,34.8823
29.155,-9.54635,-2.39372,34.5459
29.16,-9.18913,-2.03746,34.192
29.165,-8.83272,-1.71233,33.8236
29.17,-8.47853,-1.41734,33.4433
29.175,-8.12791,-1.15138,33.0538
29.18,-7.78207,-0.913161,32.6572
29.185,-7.44209,-0.701272,32.2555
29.19,-7.10893,-0.514215,31.8505
29.195,-6.78343,-0.350437,31.4439
29.2,-6.46633,-0.20836,31.0368
29.205,-6.15823,-0.086404,30.6305
29.21,-5.85963,0.0169929,30.226
29.215,-5.57094,0.103355,29.8241
29.22,-5.29249,0.174155,29.4255
29.225,-5.02448,0.230809,29.0306
29.23,-4.76708,0.27466,28.64
29.235,-4.52036,0.30698,28.2541
29.24,-4.28434,0.328961,27.8729
29.245,-4.05896,0.341719,27.4968
29.25,-3.84415,0.346286,27.1259
29.255,-3.63976,0.343619,26.7602
29.26,-3.44561,0.334593,26.3998
29.265,-3.26151,0.320013,26.0447
29.27,-3.0872,0.300608,25.6948
29.275,-2.92245,0.27704,25.3502
29.28,-2.76696,0.249906,25.0107
29.285,-2.62045,0.219741,24.6762
29.29,-2.48262,0.187022,24.3468
29.295,-2.35316,0.152174,24.0223
29.3,-2.23176,0.11557,23.7026
29.305,-2.1181,0.0775382,23.3876
29.31,-2.01187,0.0383639,23.0772
29.315,-1.91275,-0.0017068,22.7713
29.32,-1.82044,-0.0424639,22.4699
29.325,-1.73464,-0.0837301,22.1728
29.33,-1.65504,-0.125358,21.88
29.335,-1.58137,-0.167227,21.5914
29.34,-1.51334,-0.209242,21.3068
29.345,-1.45068,-0.25133,21.0263
29.35,-1.39313,-0.293437,20.7497
29.355,-1.34045,-0.335528,20.477
29.36,-1.29239,-0.377584,20.2081
29.365,-1.24874,-0.419602,19.9429
29.37,-1.20926,-0.46159,19.6815
29.375,-1.17376,-0.503568,19.4236
29.38,-1.14204,-0.545568,19.1694
29.385,-1.11392,-0.587631,18.9186
29.39,-1.08923,-0.629804,18.6714
29.395,-1.06781,-0.672145,18.4276
29.4,-1.04951,-0.714717,18.1871
29.405,-1.03419,-0.757588,17.95
29.41,-1.02172,-0.800834,17.7162
29.415,-1.01198,-0.844534,17.4857
29.42,-1.00486,-0.888772,17.2585
29.425,-1.00027,-0.933637,17.0344
29.43,-0.998107,-0.97922,16.8135
29.435,-0.998296,-1.02562,16.5958
29.44,-1.00076,-1.07293,16.3812
29.445,-1.00545,-1.12126,16.1697
29.45,-1.01229,-1.17072,15.9613
29.455,-1.02124,-1.22141,15.7559
29.46,-1.03226,-1.27344,15.5536
29.465,-1.04533,-1.32694,15.3542
29.47,-1.0604,-1.38202,15.158
29.475,-1.07747,-1.4388,14.9647
29.48,-1.09652,-1.49742,14.7744
29.485,-1.11755,-1.558,14.5871
29.49,-1.14057,-1.62067,14.4028
29.495,-1.16557,-1.68559,14.2215
29.5,-1.19259,-1.75288,14.0432
29.505,-1.22163,-1.8227,13.8679
29.51,-1.25272,-1.89521,13.6957
29.515,-1.28591,-1.97055,13.5265
29.52,-1.32123,-2.0489,13.3603
29.525,-1.35872,-2.13041,13.1973
29.53,-1.39845,-2.21528,13.0374
29.535,-1.44047,-2.30367,12.8806
29.54,-1.48484,-2.39578,12.7271
29.545,-1.53163,-2.4918,12.5768
29.55,-1.58093,-2.59194,12.4299
29.555,-1.63282,-2.6964,12.2864
29.56,-1.68738,-2.8054,12.1464
